Year,Month,Product_ID,Country,Sales
2013,9,2,Denmark,10972421.768000001
2014,8,2,Denmark,261841.91
2014,10,2,Columbia,76.8
2014,8,2,Columbia,230.4
2016,3,2,Columbia,38.4
2015,11,3,Argentina,7812.0
2014,9,2,Belgium,132368.929
2015,6,1,Argentina,234360.0
2014,4,1,Columbia,102.8652
2014,11,1,Columbia,712.32
2015,9,1,Columbia,178.08
2016,5,3,Argentina,0.0
2015,7,1,Argentina,7812.0
2014,3,2,Columbia,230.4
2014,2,5,England,19622.196
2013,3,5,England,49055.49
2013,11,2,Denmark,-142499.09159999999
2013,7,4,Finland,50548470.335999995
2013,11,4,Finland,7512276.096
2013,9,1,Columbia,20.573040000000002
2014,12,4,Finland,41053034.074
2015,7,1,Columbia,53.424
2015,6,1,Argentina,31248.0
2013,5,2,Denmark,0.0
2014,4,5,England,2452.7745
2015,9,2,Denmark,0.0
2013,9,2,Columbia,192.0
2015,4,2,Columbia,384.0
2014,5,2,Denmark,52368.382
2013,3,2,Columbia,76.8
2015,2,2,Columbia,76.8
2015,2,1,Columbia,89.04
2015,5,2,Columbia,576.0
2013,1,1,Columbia,452.60688
2014,5,4,England,272787.20999999996
2015,7,4,Finland,4582990.853999999
2013,10,1,Columbia,82.29216000000001
2014,3,1,Argentina,62496.0
2013,8,2,Columbia,115.2
2014,12,2,Columbia,153.6
2016,11,3,Columbia,0.0
2013,11,4,Finland,6292570.751999999
2015,3,1,Columbia,320.544
2013,4,2,Denmark,498746.444
2013,7,4,Finland,715190.8607999999
2016,12,3,Columbia,1104.096
2013,6,2,Columbia,38.4
2016,3,2,Denmark,0.0
2013,8,2,Columbia,38.4
2013,11,1,Columbia,0.0
2015,11,1,Columbia,356.16
2014,8,4,Finland,6692642.1899999995
2015,7,2,Denmark,0.0
2015,11,2,Columbia,38.4
2015,3,2,Columbia,384.0
2016,3,2,Columbia,115.2
2013,6,2,Argentina,47310.860799999995
2015,8,1,Columbia,89.04
2015,4,5,England,4872.415499999999
2016,3,2,Denmark,1658456.016
2015,6,2,Denmark,0.0
2015,10,1,Columbia,35.616
2014,10,5,England,19621.3005
2016,3,1,Columbia,89.04
2015,3,2,Argentina,325262.168
2014,10,3,Columbia,71.232
2013,10,2,Denmark,5984957.328000001
2014,6,4,Finland,4091963.6822999995
2014,1,1,Columbia,329.16864000000004
2013,3,2,Columbia,38.4
2014,8,2,Belgium,132368.929
2013,1,5,England,127544.27399999999
2014,4,4,Finland,80845295.284
2014,5,2,Denmark,628420.584
2013,10,1,Columbia,720.0563999999999
2013,4,1,Columbia,411.4608
2013,8,1,Argentina,3906.0
2015,4,1,Columbia,178.08
2013,10,5,England,98111.8755
2014,10,2,Denmark,261841.91
2013,9,4,Finland,29993663.231999997
2015,9,1,Columbia,35.616
2013,11,2,Columbia,76.8
2014,6,2,Columbia,192.0
2015,7,1,Columbia,35.616
2014,4,1,Columbia,41.146080000000005
2014,6,4,Finland,7565599.703999999
2013,12,2,Belgium,132368.929
2015,8,3,Argentina,2499840.0
2013,9,4,Finland,3760296.1344
2015,11,1,Columbia,53.424
2014,3,1,Columbia,617.1912
2015,10,1,Argentina,23436.0
2013,5,2,Denmark,0.0
2013,9,2,Columbia,1536.0
2014,7,4,Finland,0.0
2015,7,1,Columbia,17.808
2013,5,1,Columbia,41.146080000000005
2014,10,1,Columbia,35.616
2013,8,2,Columbia,384.0
2014,6,4,Finland,969947.446
2013,4,2,Denmark,0.0
2014,8,2,Denmark,104736.764
2014,8,1,Columbia,356.16
2016,1,2,Belgium,1173480.11
2015,4,2,Denmark,0.0
2014,4,2,Belgium,661844.6449999999
2014,4,2,Columbia,384.0
2015,1,1,Argentina,1394442.0
2014,2,1,Columbia,20.573040000000002
2013,1,2,Columbia,230.4
2013,7,1,Columbia,20.573040000000002
2015,1,2,Argentina,0.0
2015,9,2,Columbia,76.8
2013,7,1,Argentina,187488.0
2013,6,2,Columbia,115.2
2013,12,5,England,19622.196
2014,2,2,Belgium,1058951.432
2014,11,1,Columbia,106.848
2015,9,4,Finland,7274629.908
2014,11,2,Columbia,307.2
2014,5,1,Columbia,20.573040000000002
2014,1,4,Finland,751227.6096
2015,12,3,Columbia,35.616
2015,2,1,Columbia,-95.1504
2014,5,1,Columbia,82.29216000000001
2014,12,1,Columbia,1068.48
2015,4,2,Columbia,422.40000000000003
2013,12,2,Columbia,38.4
2015,1,1,Columbia,338.35200000000003
2015,9,2,Argentina,147846.44
2014,4,2,Columbia,1344.0
2014,11,4,England,451511.1
2015,10,5,England,160787.9205
2015,6,2,Columbia,576.0
2015,2,1,Columbia,267.12
2014,12,4,Finland,2243000.4609999997
2016,6,3,Columbia,0.0
2013,3,2,Columbia,230.4
2013,7,2,Columbia,76.8
2014,2,1,Columbia,82.29216000000001
2014,7,4,Finland,2667367.508
2014,3,4,Finland,20000395.584
2015,2,1,Columbia,106.848
2014,4,1,Columbia,102.8652
2013,5,1,Columbia,61.719120000000004
2014,6,2,Columbia,230.4
2015,4,2,Columbia,192.0
2013,11,2,Argentina,112363.2944
2015,5,2,Denmark,0.0
2016,2,1,Columbia,35.616
2014,6,4,Finland,72618911.96429999
2015,10,2,Columbia,115.2
2015,3,4,Finland,6571380.711999999
2013,11,1,Columbia,822.9216
2013,9,4,England,181858.13999999998
2014,8,4,Finland,41659293.338
2015,2,1,Argentina,54684.0
2015,7,2,Argentina,177415.728
2015,10,2,Belgium,2117902.864
2013,6,2,Belgium,14163475.403
2016,7,3,Columbia,0.0
2013,5,2,Columbia,384.0
2015,6,2,Columbia,2035.2
2014,9,4,England,136395.39599999998
2014,10,2,Denmark,523683.82
2015,5,3,Argentina,312480.0
2013,6,5,England,73582.3395
2014,6,2,Denmark,1047367.64
2015,2,2,Denmark,1099736.56
2014,1,4,Finland,415808.63999999996
2016,1,3,Argentina,312480.0
2015,8,4,Finland,30674678.215999994
2016,12,3,Columbia,0.0
2013,9,4,Finland,9591319.296
2013,6,2,Argentina,17741.572799999998
2015,5,1,Columbia,106.848
2015,4,1,Argentina,23436.0
2014,2,2,Columbia,384.0
2015,6,1,Columbia,53.424
2013,6,1,Argentina,191394.0
2014,9,4,Finland,9747969.425999999
2013,7,2,Columbia,230.4
2015,8,5,England,9744.830999999998
2013,7,2,Belgium,132368.929
2015,11,1,Columbia,89.04
2013,3,2,Columbia,576.0
2016,3,1,Columbia,17.808
2015,8,5,England,170522.0055
2016,3,2,Denmark,0.0
2015,3,3,Columbia,17.808
2015,3,2,Denmark,0.0
2016,11,3,Columbia,22.858800000000002
2013,3,2,Columbia,192.0
2015,12,1,Columbia,249.312
2015,4,4,Finland,1521610.1693
2015,3,2,Columbia,844.8000000000001
2015,11,2,Columbia,76.8
2014,1,2,Denmark,0.0
2013,12,2,Columbia,230.4
2014,12,2,Argentina,260209.7344
2013,8,1,Columbia,205.7304
2013,6,2,Denmark,0.0
2015,4,2,Denmark,0.0
2015,8,2,Argentina,0.0
2014,2,2,Denmark,52368.382
2013,5,2,Columbia,115.2
2014,8,1,Columbia,53.424
2014,6,2,Columbia,1536.0
2014,8,2,Argentina,17741.572799999998
2013,6,2,Columbia,115.2
2016,4,3,Columbia,22.858800000000002
2014,1,2,Columbia,1305.6000000000001
2015,3,4,Finland,0.0
2014,9,2,Denmark,0.0
2015,3,2,Denmark,0.0
2013,7,1,Columbia,658.3372800000001
2015,7,2,Columbia,384.0
2016,3,2,Denmark,0.0
2015,12,1,Columbia,89.04
2013,7,2,Denmark,0.0
2014,7,2,Denmark,0.0
2015,10,2,Argentina,70966.29119999999
2015,2,1,Argentina,929628.0
2013,6,1,Columbia,61.719120000000004
2013,10,4,Finland,2079043.2
2013,8,1,Columbia,114.294
2015,2,1,Columbia,534.24
2015,6,1,Columbia,17.808
2013,4,2,Denmark,0.0
2014,8,2,Denmark,0.0
2014,7,2,Denmark,104736.764
2015,8,3,Columbia,53.424
2014,3,2,Columbia,115.2
2013,6,4,Finland,1860050.6495999997
2016,10,3,Columbia,0.0
2014,1,1,Argentina,390600.0
2014,10,1,Argentina,23436.0
2014,9,2,Columbia,76.8
2013,11,2,Denmark,0.0
2013,10,4,Finland,1797679.3535999998
2013,6,2,Columbia,384.0
2014,9,4,England,281881.908
2015,6,3,Columbia,445.2
2014,8,1,Columbia,356.16
2014,9,4,Finland,2072049.6901
2016,2,2,Denmark,399051.1704
2015,10,5,England,9744.830999999998
2013,9,2,Argentina,23655.430399999997
2013,7,2,Columbia,38.4
2016,10,3,Columbia,22.858800000000002
2013,3,4,Finland,2195469.6192
2014,10,4,Finland,982063.9685999999
2013,6,1,Columbia,91.43520000000001
2015,8,2,Columbia,422.40000000000003
2014,11,1,Columbia,2441.90184
2014,3,4,Finland,10700142.336
2015,12,1,Columbia,267.12
2014,8,4,Finland,6547157.291999999
2013,8,1,Columbia,61.719120000000004
2014,12,2,Argentina,260209.7344
2014,2,2,Denmark,6284205.84
2014,9,2,Columbia,422.40000000000003
2015,3,2,Belgium,1191320.361
2016,2,1,Columbia,231.504
2014,12,2,Denmark,0.0
2015,2,2,Denmark,36291306.48
2015,8,2,Denmark,0.0
2014,5,1,Columbia,205.7304
2016,8,3,Columbia,0.0
2014,8,2,Columbia,307.2
2016,3,2,Denmark,0.0
2014,9,1,Columbia,356.16
2015,9,4,Finland,1721643.4819999998
2013,12,1,Columbia,20.573040000000002
2014,10,2,Columbia,38.4
2015,7,2,Columbia,345.6
2015,2,1,Columbia,356.16
2016,3,1,Columbia,1121.904
2014,3,1,Columbia,61.719120000000004
2013,6,4,Finland,30873791.519999996
2014,2,2,Belgium,264737.858
2014,3,4,Finland,9508157.568
2016,3,1,Argentina,531216.0
2013,6,1,Columbia,411.4608
2015,8,2,Columbia,576.0
2015,2,1,Argentina,703080.0
2014,10,2,Denmark,5236838.2
2015,4,2,Denmark,0.0
2015,3,2,Denmark,0.0
2013,3,4,Finland,0.0
2014,4,2,Columbia,384.0
2015,10,1,Columbia,267.12
2015,7,2,Argentina,910734.0704
2015,5,2,Argentina,248382.01919999998
2013,10,1,Columbia,82.29216000000001
2015,4,4,Finland,9820735.938
2014,7,2,Columbia,499.2
2014,1,1,Argentina,2710764.0
2014,12,2,Argentina,35483.145599999996
2014,12,2,Columbia,-355.2
2013,4,2,Columbia,38.4
2015,7,2,Denmark,0.0
2014,4,2,Denmark,0.0
2015,10,2,Denmark,399051.1704
2015,10,2,Columbia,230.4
2015,12,1,Columbia,71.232
2013,5,2,Columbia,1536.0
2013,10,2,Columbia,192.0
2013,12,1,Columbia,144.01128
2015,12,1,Columbia,0.0
2015,4,1,Argentina,421848.0
2014,3,4,Finland,0.0
2015,1,4,Finland,48873311.75739999
2014,5,1,Argentina,124992.0
2014,4,2,Belgium,264737.858
2013,12,1,Columbia,205.7304
2016,9,3,Columbia,356.16
2015,10,2,Denmark,0.0
2013,3,2,Denmark,0.0
2014,8,4,Finland,1818681.5399999998
2015,3,1,Columbia,178.08
2014,9,2,Denmark,0.0
2014,12,2,Columbia,38.4
2013,5,2,Argentina,5913.857599999999
2015,10,1,Argentina,11718.0
2015,9,4,Finland,3152317.168
2015,4,2,Denmark,0.0
2013,8,2,Denmark,0.0
2013,1,5,England,24527.745
2015,2,2,Denmark,0.0
2014,6,2,Columbia,230.4
2015,9,2,Denmark,0.0
2015,5,4,Finland,2909842.338
2015,9,2,Denmark,0.0
2013,9,2,Denmark,99749.2888
2016,1,1,Argentina,2788884.0
2013,4,4,Finland,13562291.807999998
2013,4,2,Columbia,384.0
2014,3,1,Columbia,20.573040000000002
2015,8,4,Finland,17434830.608
2014,10,2,Denmark,0.0
2013,2,2,Columbia,76.8
2014,8,2,Columbia,38.4
2013,8,2,Belgium,4765281.444
2015,10,3,Columbia,445.2
2015,6,1,Argentina,2324070.0
2014,1,5,England,36791.6175
2015,10,3,Columbia,35.616
2016,10,3,Columbia,0.0
2014,8,4,Finland,16052700.013999999
2014,2,5,England,1128276.27
2013,5,2,Denmark,0.0
2013,5,2,Argentina,5913.857599999999
2013,7,4,England,845640.3509999999
2015,8,1,Columbia,17.808
2014,4,2,Columbia,768.0
2014,3,1,Columbia,411.4608
2013,11,1,Columbia,20.573040000000002
2013,12,1,Columbia,41.146080000000005
2016,3,3,Columbia,106.848
2013,10,2,Columbia,76.8
2013,12,1,Columbia,411.4608
2015,10,2,Denmark,0.0
2014,9,2,Denmark,0.0
2016,8,3,Columbia,0.0
2013,9,2,Denmark,0.0
2015,10,2,Denmark,0.0
2014,11,2,Columbia,1152.0
2013,6,2,Columbia,460.8
2015,12,3,Argentina,234360.0
2013,6,4,Finland,0.0
2013,1,1,Columbia,102.8652
2014,3,1,Columbia,0.0
2015,10,3,Columbia,0.0
2014,11,1,Argentina,2421720.0
2015,6,4,England,4515.111
2013,12,2,Argentina,5913.857599999999
2014,3,2,Columbia,192.0
2016,3,2,Columbia,115.2
2015,12,3,Argentina,273420.0
2014,10,4,Finland,516493.04459999996
2014,1,2,Columbia,38.4
2015,12,2,Argentina,118277.152
2014,11,5,England,1639566.4725
2013,1,2,Denmark,249373.222
2014,4,2,Denmark,0.0
2015,11,2,Belgium,132368.929
2014,1,5,England,19622.196
2013,11,4,England,9092.907000000001
2014,1,2,Argentina,59138.576
2013,3,2,Denmark,7979943.104
2014,9,2,Belgium,132368.929
2015,3,1,Columbia,178.08
2015,7,1,Columbia,17.808
2014,12,2,Columbia,192.0
2015,1,5,England,360558.747
2013,9,2,Columbia,384.0
2015,5,2,Columbia,153.6
2015,5,4,Finland,12682083.309999999
2013,1,1,Columbia,164.58432000000002
2015,11,2,Denmark,0.0
2013,7,1,Columbia,61.719120000000004
2013,12,2,Argentina,248382.01919999998
2014,2,2,Denmark,52368.382
2015,5,2,Denmark,585609.772
2014,12,2,Columbia,76.8
2015,9,2,Denmark,125487.8544
2015,12,1,Columbia,0.0
2013,3,2,Denmark,7979943.104
2016,1,2,Columbia,153.6
2015,4,1,Columbia,71.232
2015,7,2,Denmark,188231.7816
2015,12,2,Denmark,0.0
2015,1,1,Columbia,17.808
2015,5,2,Denmark,1505854.2528
2015,10,4,England,270906.66
2014,12,2,Denmark,0.0
2016,12,3,Columbia,445.2
2015,11,1,Columbia,178.08
2014,8,2,Denmark,0.0
2013,6,2,Belgium,794213.574
2014,9,1,Columbia,71.232
2013,4,2,Denmark,0.0
2013,4,5,England,9811.098
2013,12,2,Columbia,153.6
2015,1,2,Denmark,0.0
2014,9,2,Denmark,0.0
2013,11,4,Finland,6126247.296
2015,6,3,Columbia,124.656
2014,2,2,Denmark,0.0
2014,10,4,England,454645.35
2014,10,5,England,1398081.4649999999
2013,8,4,Finland,589062.24
2013,5,1,Columbia,0.0
2014,1,4,Finland,117431290.08
2015,4,1,Columbia,71.232
2015,1,4,Finland,7783802.988
2015,9,2,Columbia,460.8
2015,2,2,Denmark,15396311.84
2015,1,2,Argentina,0.0
2013,9,4,Finland,7928084.736
2015,4,2,Denmark,109973.656
2014,2,5,England,98110.08449999998
2013,4,2,Denmark,997492.888
2013,10,1,Columbia,61.719120000000004
2015,8,2,Denmark,0.0
2014,5,2,Argentina,141932.58239999998
2013,7,2,Denmark,0.0
2013,1,4,Finland,4352130.431999999
2015,6,2,Denmark,0.0
2014,12,1,Argentina,113274.0
2013,2,5,England,1324498.23
2014,7,2,Argentina,11827.715199999999
2015,5,1,Columbia,89.04
2014,4,2,Belgium,794213.574
2015,2,1,Columbia,53.424
2013,9,2,Denmark,0.0
2016,1,2,Columbia,422.40000000000003
2016,1,1,Columbia,0.0
2015,11,2,Denmark,0.0
2015,7,4,Finland,5965169.573999999
2015,9,2,Columbia,38.4
2013,2,4,Finland,2356248.96
2013,11,2,Denmark,3989971.552
2015,7,1,Columbia,0.0
2015,8,4,Finland,9141758.287999999
2013,4,1,Columbia,61.719120000000004
2013,7,2,Denmark,0.0
2014,9,2,Columbia,43.60944
2015,10,1,Columbia,35.616
2015,9,3,Argentina,1249920.0
2016,2,3,Columbia,0.0
2015,7,2,Columbia,192.0
2014,10,1,Argentina,54684.0
2015,8,1,Columbia,0.0
2014,7,2,Columbia,153.6
2015,9,2,Denmark,3011708.5056
2015,7,1,Argentina,1394442.0
2015,7,1,Columbia,89.04
2013,3,1,Argentina,781200.0
2013,10,2,Denmark,199498.5776
2013,10,4,Finland,23444677.152
2016,9,3,Columbia,0.0
2016,2,1,Columbia,53.424
2015,7,2,Denmark,1505854.2528
2014,5,2,Columbia,76.8
2015,2,2,Denmark,0.0
2013,2,5,England,44150.8365
2015,11,1,Columbia,35.616
2015,7,1,Columbia,267.12
2015,3,2,Denmark,0.0
2014,2,2,Columbia,192.0
2014,12,2,Denmark,0.0
2015,6,1,Columbia,17.808
2014,7,2,Columbia,1267.2
2013,6,4,Finland,0.0
2016,5,3,Columbia,178.08
2015,12,1,Argentina,214830.0
2015,6,4,Finland,16949832.822
2014,10,4,Finland,9893454.324
2013,5,4,Finland,4809519.936
2015,7,4,Finland,13264071.027999997
2015,1,1,Argentina,234360.0
2014,1,5,England,367916.175
2014,12,3,Columbia,17.808
2014,7,2,Columbia,422.40000000000003
2013,9,2,Argentina,65052.4336
2013,11,1,Columbia,617.1912
2013,1,1,Argentina,585900.0
2015,11,2,Denmark,0.0
2013,6,1,Columbia,61.719120000000004
2015,3,1,Columbia,53.424
2013,4,1,Columbia,925.7868
2016,5,3,Argentina,78120.0
2015,7,5,England,4872.415499999999
2016,1,2,Argentina,0.0
2013,7,2,Columbia,307.2
2015,2,3,Columbia,0.0
2015,5,2,Denmark,58560.9772
2015,12,2,Columbia,76.8
2016,11,3,Columbia,5787.6
2015,4,2,Columbia,384.0
2013,11,4,Finland,58213.209599999995
2013,7,1,Columbia,164.58432000000002
2015,1,2,Denmark,0.0
2014,7,4,England,9092.907000000001
2015,5,3,Columbia,0.0
2016,2,1,Columbia,53.424
2014,10,1,Argentina,164052.0
2014,3,1,Columbia,82.29216000000001
2013,4,4,Finland,4878821.375999999
2015,4,2,Denmark,0.0
2014,5,1,Columbia,41.146080000000005
2013,12,1,Columbia,61.719120000000004
2014,4,2,Columbia,153.6
2014,12,2,Columbia,-35.52
2015,6,2,Denmark,175682.93159999998
2014,8,1,Columbia,35.616
2013,4,1,Argentina,386694.0
2016,4,3,Columbia,53.424
2014,11,2,Columbia,38.4
2013,4,2,Columbia,153.6
2013,1,1,Columbia,20.573040000000002
2014,10,2,Columbia,38.4
2015,1,2,Columbia,115.2
2013,7,1,Columbia,20.573040000000002
2015,11,1,Columbia,356.16
2013,10,2,Belgium,1853165.006
2014,2,2,Argentina,88707.864
2014,11,4,Finland,2536426.2871999997
2015,12,1,Columbia,356.16
2015,9,2,Columbia,384.0
2014,8,4,Finland,53892930.559
2013,10,2,Denmark,0.0
2015,9,4,Finland,2643091.1493999995
2015,6,2,Denmark,439207.4904
2013,10,1,Columbia,20.573040000000002
2013,5,5,England,9811.098
2015,8,5,England,1208181.735
2014,2,1,Columbia,22.858800000000002
2014,6,2,Columbia,960.0
2015,12,1,Columbia,0.0
2016,3,2,Denmark,0.0
2014,11,1,Columbia,249.312
2015,11,2,Argentina,88707.864
2015,12,2,Columbia,729.6
2013,2,1,Columbia,82.29216000000001
2013,2,5,England,882998.82
2014,12,2,Columbia,192.0
2013,8,1,Argentina,3906.0
2013,3,1,Columbia,185.15736
2013,5,2,Columbia,384.0
2015,8,4,Finland,1721643.4819999998
2014,4,1,Argentina,703080.0
2016,3,2,Denmark,0.0
2016,8,3,Columbia,0.0
2014,11,1,Columbia,142.464
2014,11,3,Columbia,68.57639999999999
2013,3,1,Columbia,41.146080000000005
2015,1,4,England,9030.222
2016,1,3,Columbia,17.808
2013,8,1,Columbia,102.8652
2015,1,2,Denmark,109973.656
2015,1,2,Denmark,0.0
2015,4,1,Columbia,445.2
2013,2,2,Columbia,345.6
2013,11,2,Denmark,0.0
2014,3,1,Columbia,102.8652
2014,2,2,Columbia,76.8
2015,7,1,Argentina,156240.0
2013,12,2,Columbia,460.8
2015,11,1,Columbia,35.616
2015,4,2,Denmark,0.0
2013,3,2,Columbia,153.6
2014,5,1,Columbia,45.717600000000004
2013,4,5,England,49055.49
2015,3,2,Denmark,0.0
2013,9,2,Denmark,0.0
2015,12,2,Argentina,59138.576
2015,4,1,Argentina,93744.0
2014,10,2,Columbia,115.2
2015,4,5,England,19489.661999999997
2015,1,3,Columbia,71.232
2016,11,3,Columbia,356.16
2014,3,4,England,181858.13999999998
2015,10,1,Columbia,249.312
2016,11,3,Argentina,312480.0
2016,1,2,Denmark,0.0
2014,3,1,Columbia,822.9216
2014,4,1,Columbia,45.717600000000004
2015,1,2,Denmark,0.0
2013,2,1,Columbia,123.43824000000001
2014,11,4,Finland,56329766.506
2015,3,1,Argentina,105462.0
2015,3,3,Columbia,35.616
2014,4,1,Columbia,411.4608
2013,5,1,Columbia,1234.3824
2013,11,4,Finland,13028670.719999999
2014,10,1,Columbia,17.808
2014,5,2,Columbia,384.0
2015,3,2,Columbia,115.2
2013,10,1,Columbia,246.87648000000002
2013,1,1,Columbia,41.146080000000005
2014,5,2,Columbia,38.4
2016,10,3,Columbia,1246.56
2014,9,2,Denmark,0.0
2013,11,2,Columbia,153.6
2016,2,2,Columbia,153.6
2013,12,2,Belgium,661844.6449999999
2015,6,2,Denmark,75292712.64
2016,11,3,Columbia,712.32
2015,1,2,Columbia,268.8
2014,12,2,Columbia,-355.2
2016,12,3,Columbia,0.0
2013,3,2,Belgium,1058951.432
2014,10,1,Columbia,178.08
2013,8,1,Columbia,0.0
2013,4,1,Columbia,41.146080000000005
2015,9,1,Columbia,89.04
2013,12,2,Denmark,0.0
2013,2,5,England,44149.941
2016,1,2,Columbia,652.8000000000001
2016,12,3,Columbia,91.43520000000001
2013,12,2,Denmark,0.0
2013,1,1,Columbia,411.4608
2013,11,2,Columbia,76.8
2015,2,2,Denmark,0.0
2013,5,1,Argentina,11718.0
2014,9,2,Columbia,230.4
2015,7,2,Denmark,62743.9272
2015,5,2,Denmark,0.0
2015,6,3,Columbia,17.808
2015,11,2,Denmark,0.0
2014,10,4,Finland,1454945.2319999998
2014,9,4,Finland,53177449.338
2013,4,2,Argentina,5913.857599999999
2013,4,2,Columbia,38.4
2013,10,1,Argentina,234360.0
2013,12,1,Columbia,102.8652
2014,2,2,Columbia,76.8
2014,11,4,England,9030.222
2013,1,2,Columbia,153.6
2015,10,1,Columbia,53.424
2016,11,3,Columbia,1335.6000000000001
2013,2,1,Columbia,205.7304
2013,1,2,Columbia,38.4
2015,2,2,Columbia,153.6
2013,12,1,Argentina,0.0
2015,9,2,Columbia,76.8
2014,1,5,England,9811.098
2014,3,1,Argentina,1953000.0
2015,9,4,Finland,3528198.8741999995
2014,12,4,Finland,1445226.9884
2013,8,2,Denmark,0.0
2013,8,2,Denmark,0.0
2015,9,2,Denmark,0.0
2014,4,2,Columbia,307.2
2014,3,1,Columbia,205.7304
2013,7,4,Finland,6985585.151999999
2013,4,1,Columbia,144.01128
2015,2,3,Columbia,17.808
2013,12,1,Columbia,20.573040000000002
2014,4,4,Finland,0.0
2016,7,3,Columbia,0.0
2014,1,1,Columbia,20.573040000000002
2016,2,2,Columbia,691.2
2014,1,2,Denmark,52368.382
2014,7,2,Columbia,384.0
2015,3,2,Columbia,844.8000000000001
2014,12,1,Columbia,71.232
2014,9,1,Columbia,267.12
2013,2,1,Argentina,781200.0
2013,7,2,Argentina,319348.3104
2014,6,2,Columbia,76.8
2013,4,2,Columbia,38.4
2013,1,1,Columbia,82.29216000000001
2015,5,4,Finland,20587244.027999997
2013,11,1,Columbia,41.146080000000005
2013,9,1,Columbia,411.4608
2014,1,2,Columbia,1036.8
2015,12,2,Argentina,35483.145599999996
2015,12,1,Columbia,142.464
2014,10,2,Argentina,11827.715199999999
2014,1,4,England,45464.534999999996
2014,12,1,Columbia,22.858800000000002
2016,2,3,Columbia,35.616
2015,9,2,Denmark,0.0
2013,12,1,Columbia,411.4608
2015,11,2,Denmark,1596204.6816
2014,4,1,Argentina,0.0
2013,3,1,Columbia,82.29216000000001
2015,3,1,Columbia,35.616
2015,12,2,Columbia,768.0
2014,8,2,Denmark,0.0
2014,10,2,Denmark,0.0
2016,1,1,Columbia,267.12
2016,3,1,Argentina,117180.0
2016,3,2,Denmark,207307.002
2014,7,2,Argentina,65052.4336
2013,2,2,Argentina,455367.0352
2014,4,4,Finland,6838127.0879999995
2015,5,3,Columbia,17.808
2014,7,4,England,22736.745
2016,2,2,Columbia,115.2
2014,12,2,Belgium,529475.716
2014,3,5,England,760360.095
2013,10,1,Columbia,205.7304
2013,9,2,Columbia,384.0
2013,7,2,Columbia,576.0
2013,2,4,Finland,2726318.6496
2015,8,2,Argentina,23655.430399999997
2015,6,4,Finland,64622790.699999996
2013,6,4,Finland,7415254.079999999
2015,2,1,Columbia,356.16
2013,7,2,Columbia,537.6
2015,9,2,Argentina,910734.0704
2014,11,2,Argentina,23655.430399999997
2014,4,4,Finland,14615919.9407
2015,8,5,England,964708.7175
